time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
0.7800000000000004,-0.009096105955871745,0.01595560268643265,10.53016795974941,6.283093547528896,0.009643259269475735,0.0,-0.05003678818085099,0.02528125224161909,1.495712094817895,-0.13044345278480032,-0.03443849418230299,0.0,441.43633234007547,441.8700956249928,443.8666884698826,441.3462242219652
0.8400000000000004,-0.012265768673653508,0.01744587422539347,10.619697895207857,6.275414699728547,0.009144898303592441,0.0,-0.05558882697233424,0.02373004810476195,1.4886271339681085,-0.12726558941014396,-0.04940803231163763,0.0,404.5692157566577,403.21826259637015,403.56584286421185,403.83538720777364
0.9000000000000005,-0.015789901273554154,0.018678729802934536,10.712277950113815,6.267996944473481,0.008202501181085786,0.0,-0.06180121909358508,0.01660706928677225,1.5972223053724866,-0.13372225715936817,-0.06623176032988302,0.0,442.2568096166656,440.8669756214509,442.36358992840934,441.81619206164277
0.9600000000000005,-0.019678531862275746,0.019298869701961183,10.814328025785061,6.264522349794927,0.004833822770557106,0.0,-0.06741210894555384,0.0036894056209103125,1.804140643972928,-0.1583174352905713,-0.05882585165110314,0.0,472.08867437607233,472.65702082369904,472.73893994412344,470.8225482182139
1.0200000000000005,-0.023817101089021627,0.01907093925489826,10.927012143809728,6.255630535248187,0.00152129142068258,0.0,-0.07018518880916219,-0.012259826820549035,1.9517370177773863,-0.15089813502443503,-0.0652686559670246,0.0,455.85398920048715,455.33634146356883,453.9862369135885,454.5587204025591
1.0800000000000005,-0.028047834874110254,0.01764926773980317,11.049978148207638,6.246846468231354,6.280874147230664,0.0,-0.0703996340634945,-0.03613026749825503,2.146754011868391,-0.15791472697898248,-0.06985743443270516,0.0,470.23341094028075,469.87476154064535,469.7653156733856,469.20014977574357
1.1400000000000006,-0.03221557089329747,0.014679034435855583,11.182245035344224,6.237873897189083,6.279180608871634,0.0,-0.06833217768352036,-0.0637946400012396,2.261883824005891,-0.16697200826298228,-0.053702999196332916,0.0,445.176067039986,446.4928444791657,447.1020729314753,446.3390618491014
1.2000000000000006,-0.03621750204796418,0.009781041877631007,11.323131597055587,6.229361875845445,6.2778136364515955,0.0,-0.0648974506133333,-0.10039702860765104,2.433936741958246,-0.18167124588095884,-0.039934453887729496,0.0,463.9210282635395,464.9994275015588,464.65250600999804,463.47172018125093
1.2600000000000007,-0.04002095827809379,0.0026864155307832474,11.470950335539749,6.2232316823028455,6.2812418201570495,0.0,-0.062240983012445496,-0.13669266724366497,2.493190112798646,-0.1589172116755653,-0.06759887224925579,0.0,431.602863562406,429.2600661076552,428.45781974426905,430.35765564565224
1.3200000000000007,-0.043709691411698955,-0.007013341227315917,11.627129487299426,6.213739017834573,6.281158904490248,0.0,-0.06073572673316943,-0.1877383751997107,2.712210908766278,-0.15756352124777573,-0.09066718379369107,0.0,479.92364106180815,478.16552648375813,479.5941518552839,479.6751558011477
1.3800000000000008,-0.04729596994899941,-0.01967164784325939,11.791758776935463,6.204367998981311,6.275994033785949,0.0,-0.05831480837163218,-0.23509376515723637,2.7752068801756145,-0.16213765587786377,-0.09773809335083497,0.0,431.87559526428225,431.2711821605253,434.1326545913423,433.723976422193
1.4400000000000008,-0.0506371440373892,-0.03532571786087895,11.959788664015269,6.194949153966219,6.270582337605191,0.0,-0.05253927069767285,-0.2875937827213567,2.825578125476754,-0.15712807125700323,-0.09147196513467218,0.0,429.04855328734527,429.5720838663801,428.8195152169589,429.2193753907577
1.5000000000000009,-0.05351103449567557,-0.054439323406351485,12.13241397340322,6.189497060735707,6.26656482903317,0.0,-0.04283550505652996,-0.35008121236436207,2.928269785547763,-0.13645413175965213,-0.07933315937626385,0.0,445.90980948993683,446.89403706883917,445.4464448048437,447.1127581523977
1.560000000000001,-0.055736883908491686,-0.0773194535774769,12.310087640411803,6.181337173995519,6.261898592721183,0.0,-0.03091327136517584,-0.41336390668439094,2.9939147382520206,-0.1354812096075225,-0.08409618977260135,0.0,435.74186976834073,435.3380709424615,435.02305233617705,435.08694693221446
1.620000000000001,-0.05712408696331069,-0.10429977432438534,12.493063228845438,6.173197820169861,6.257062070812852,0.0,-0.014836840582267093,-0.48678922156287824,3.104855060780299,-0.1371115212571097,-0.09044951745184872,0.0,451.10807824121105,450.5887303121225,449.7030537814597,449.5541049496594
1.680000000000001,-0.05742105634935113,-0.13594220094161058,12.683438955660709,6.165015917038897,6.251623262709121,0.0,0.005512605954022646,-0.5687871015483754,3.240484281775544,-0.14092332429855797,-0.09150543801273123,0.0,460.4939959006483,460.40385908566986,457.22016258609773,456.8991878065728
1.740000000000001,-0.05639903198173756,-0.17260844349520924,12.881328932488668,6.157221845812327,6.246632649483304,0.0,0.029073621678980803,-0.6541797017377018,3.3553686415389428,-0.15111324861557363,-0.0848697442845618,0.0,452.56259700915865,453.08991373796,454.5076614385476,453.6712313610724
1.8000000000000012,-0.05375558051928423,-0.21491414085628352,13.088785115532687,6.1482498639270595,6.241575681080736,0.0,0.059610439013784655,-0.7569734460744165,3.559019691012224,-0.15589475749088902,-0.08845087408302488,0.0,480.9864430391627,480.70965456640926,481.785416915446,481.4037249542603
1.8600000000000012,-0.04936818988342777,-0.2629600702723784,13.303752581282097,6.138999846909027,6.2387459671905034,0.0,0.08687926628329042,-0.8454075582510279,3.606232145863015,-0.15336984324449776,-0.10693505011685127,0.0,435.8764602327974,434.32102597328844,434.331142619441,434.51953517194306
1.9200000000000013,-0.04319596574762098,-0.31677169359727997,13.523812553485131,6.142422591442841,6.239006155439304,0.0,0.1188432030684901,-0.9478588782857365,3.7287172944063856,-0.19351235928825525,-0.0798055444552454,0.0,457.52134808983436,459.6684379553051,461.24303580090424,458.0358530942805
1.9800000000000013,-0.035151377610914164,-0.37657112575306456,13.750184435487965,6.131067256327441,6.237439077128034,0.0,0.14947112008787772,-1.0465399640976045,3.816480159669669,-0.20037864996830676,-0.06130849408701568,0.0,448.7165102142599,450.21151326407454,449.4744844080402,448.88060962033444
2.0400000000000014,-0.02531103214409508,-0.44229948003400915,13.980371827929934,6.120656166465334,6.237505148516512,0.0,0.17850349179154865,-1.1453367421954543,3.8560756965912657,-0.21553849482453724,-0.08374074216241402,0.0,435.6170999604584,433.73334574692757,436.0771450860048,434.76636058509195
2.1000000000000014,-0.01354817961072911,-0.5149370929852262,14.21757662515611,6.108863305900151,6.246361564792867,0.0,0.21256245891863618,-1.2771828563430527,4.04978566612728,-0.2049850536674095,-0.04411049102180027,0.0,482.5505939739359,485.52969189319083,482.4069592602629,483.16286645492494
2.1600000000000015,-6.167428003448366e-05,-0.5950393120651998,14.462373598321179,6.101279342750615,6.2453696681846935,0.0,0.23708498866307945,-1.3936005846544455,4.109661772060822,-0.18236918748152406,-0.031168266296059385,0.0,444.2869636304538,445.34610267369743,443.1006466322262,444.9180370142868
2.2200000000000015,0.014965500093163633,-0.6825111828801947,14.71196882905106,6.0918610909681234,6.24372221029536,0.0,0.263976761576777,-1.522999462339755,4.209509632450206,-0.19714655204209763,-0.027062095441671027,0.0,456.86667220668215,457.1937257257063,459.58575596406547,458.3799876193028
2.2800000000000016,0.03158185972029476,-0.7776656051107266,14.966100364112977,6.083739981012755,6.24230627538822,0.0,0.2900192297810007,-1.6495620485410891,4.261062172080743,-0.17722049995251657,-0.033397909611265084,0.0,444.9482436581687,444.42893696522043,442.8560738946646,444.45686395133384
2.3400000000000016,0.04970893371763883,-0.8801991489396195,15.22144091919534,6.0744561960931165,6.241321279871499,0.0,0.3142874516273666,-1.769011275247227,4.250036281518934,-0.19120358993744235,-0.04572042231937191,0.0,425.69254547845253,424.63591477105734,424.77722486690743,423.54245223984606
2.4000000000000017,0.06955907136237562,-0.9914060809675243,15.482365510878044,6.065822881996029,6.245499411778878,0.0,0.3468785240237821,-1.9387423965068016,4.446310045806477,-0.17390859975902787,-0.018076135507727367,0.0,489.2897719292366,491.3431823630693,489.27522475620765,490.53142643144037
2.4600000000000017,0.09109475862545355,-1.1121407453894365,15.751106448573863,6.055475187556723,6.255165630276078,0.0,0.37003272908385165,-2.086690669729352,4.511089520886279,-0.17166572689903026,0.016661809378012905,0.0,451.0101601917079,453.8075372002296,452.3962628421711,452.5486154436785
2.520000000000002,0.11375760402912492,-1.2413179532967948,16.02098633667107,6.049295218618088,6.261755064002887,0.0,0.38480224241926597,-2.219784327744237,4.484743958353162,-0.15059938578353735,-0.010465128045805079,0.0,424.52585933828885,422.1913982932686,423.50622255472877,425.28735048834903
2.580000000000002,0.13729194668685382,-1.3794001167520127,16.29268972782512,6.046391792156445,6.26111842831283,0.0,0.39972671695270967,-2.383145830666246,4.5714297683431075,-0.17895456713236435,-0.012291743441410263,0.0,460.8754636402988,460.73118010869797,462.26392509714645,460.00036870289836
2.640000000000002,0.16161643210671148,-1.5264853657185242,16.565920156407746,6.039549065062632,6.270897545860764,0.0,0.41022441941551036,-2.520325002617027,4.536092748204794,-0.15850421479490145,-0.04903667537733969,0.0,424.41156412663867,421.24524582863046,421.46479787068415,423.1987634489085
2.700000000000002,0.18643485376921717,-1.681899641445356,16.83686771162749,6.0302383373568915,6.2701650604463985,0.0,0.4171019151609518,-2.660946015534314,4.495252450638102,-0.16474369676246106,-0.06656508558475745,0.0,421.8696717758071,420.3509663830389,421.4488622279973,420.88304532211805
2.760000000000002,0.21163632213871458,-1.8469514524269193,17.109301356782623,6.021043488331959,0.011842250186694159,0.0,0.42039702721547645,-2.841621954615504,4.585028798807176,-0.1567678897460057,-0.008907817746141071,0.0,462.3522850430053,466.8718496188186,463.8016195614456,464.40392091264357
2.820000000000002,0.23657632936578746,-2.023637520912845,17.38926837232781,6.011923304402631,0.011377189929533849,0.0,0.4110061588786433,-3.048728626748496,4.74591277569587,-0.15198985591589428,-0.006982255692822825,0.0,488.3390108865549,488.4827665513751,487.08871077759824,487.42550938204283
2.880000000000002,0.26101398651937774,-2.2116817794202426,17.67429204974387,6.0083022628242375,0.011667144407941699,0.0,0.4035502426941843,-3.21977038336396,4.754475014814131,-0.1274761483637618,-0.017483157629916098,0.0,443.22933707469286,442.36544996089725,441.82284446651386,443.82025794058075
2.940000000000002,0.28494890785093485,-2.4113629995738646,17.964399538378093,6.006891863418694,0.010699204557448105,0.0,0.394401104940236,-3.436281891562617,4.91468284232271,-0.10129038975568963,-0.022024781708355267,0.0,490.35528500803804,490.01782487878523,490.6596220977625,492.5888753659765
3.000000000000002,0.30832686848296886,-2.623359160372467,18.261484957258293,6.001597036118568,0.025956478982820386,0.0,0.3833457519679994,-3.630689959192714,4.987352459519973,-0.11225595108500191,0.02139463576369048,0.0,464.7781743958728,468.16935742317696,467.07913477064153,466.2139594775181
3.0600000000000023,0.3307359375195896,-2.8475094314818548,18.56420055963294,6.000243186470961,0.02768351118767587,0.0,0.3634501972194061,-3.8409892269270904,5.102249900527058,-0.13889730011560447,0.012802518975801465,0.0,480.8582557586489,480.206741403976,482.8501504130391,480.82368015705305
3.1200000000000023,0.35197215969520285,-3.0836863721440415,18.871529902780644,5.9959703527913994,0.03119261996743372,0.0,0.344077703480412,-4.031932915370953,5.141399928674628,-0.16220623938416437,-0.006573115126546126,0.0,461.3408951242061,459.80810911169186,459.70936328979343,457.83881576555376
3.1800000000000024,0.37199369700429724,-3.3314213621516946,19.181087612434073,5.986362619719671,0.031217297176998393,0.0,0.32333283325061846,-4.226719545643158,5.176302480148199,-0.1674569678169591,-0.0005808814816591211,0.0,459.6244957586138,460.0993315136615,460.2117428868636,459.77121793138645
3.2400000000000024,0.3907417875606509,-3.5913136166985056,19.49354013302041,5.976514379527362,0.031405310316056756,0.0,0.3016169889738024,-4.43718878449973,5.237672047223969,-0.16362379465671784,0.0035280273066114155,0.0,470.14808805310736,470.4663820994229,469.991764179092,470.26409817496045
3.3000000000000025,0.40820333568933376,-3.8636191734789143,19.80825522278295,5.966978352826109,0.038016355460743334,0.0,0.27979739774681645,-4.640466025609944,5.251961785542067,-0.17075876421034378,-0.025409347551056814,0.0,458.97208881913576,456.66921702532795,457.7364914212597,457.1427287231223
3.3600000000000025,0.4245561284109543,-4.145685955104246,20.11574916312604,5.9568206278358655,0.046403542778325146,0.0,0.26478581731634415,-4.762706258950097,4.998526630256629,-0.17542097790061553,-0.0611182451517655,0.0,364.66057824979663,361.0736257306198,363.87021755329135,363.3672604107924
3.4200000000000026,0.43957870102208596,-4.437751925837909,20.41542645358406,5.946300030030198,0.044310235612361026,0.0,0.23620126413612572,-4.97371558691535,4.98985946644216,-0.17803712817605272,-0.04852381996013809,0.0,450.53309969684545,451.54828823581397,451.03490429381594,450.79405989960446
3.4800000000000026,0.452833603984153,-4.7434095778084595,20.716537250059275,5.935659912897773,0.04152668930911485,0.0,0.20595663616653334,-5.215741282445397,5.045846825024945,-0.17668956886439552,-0.05382124763208713,0.0,474.2208610486686,473.81226231061595,473.393962964831,473.4693702444082
3.5400000000000027,0.46439147928793284,-5.063207805355517,21.019244653757404,5.928630801793933,0.04340071029069481,0.0,0.1791793391957314,-5.444832490652917,5.0435359434905775,-0.1571515219336345,-0.0302457835041716,0.0,456.41248874621937,458.28942359994306,457.3955220739062,458.9224445858759
3.6000000000000028,0.4743843976897054,-5.39618181653664,21.319764183857604,5.92095663197858,0.04937356532376036,0.0,0.15340182405109487,-5.655042350206191,4.973259168500718,-0.14379119030784843,-0.06203934482196452,0.0,438.0822523499889,435.42891028260823,436.55495325214815,437.646221273312
3.660000000000003,0.4828145518219075,-5.741212137606031,21.614160750791356,5.921490610769938,0.06055396936157553,0.0,0.12672432277848153,-5.846369989489473,4.8401412650044495,-0.11181353083474614,-0.10554552098420827,0.0,417.12181493494364,413.29867561809266,414.82834010952,417.6100245101623
3.720000000000003,0.4892042008007411,-6.099674259275317,21.9054980764037,5.9150103680895185,0.05658191483106201,0.0,0.08673596860224572,-6.102923746577075,4.869980340266359,-0.11838735076040702,-0.0898724324174286,0.0,469.96408716170515,471.1695285763619,471.421556005041,470.90243051266447
3.780000000000003,0.4935809786082992,-6.47176003194184,22.193533783585814,5.9089112726931745,0.05117807513984385,0.0,0.05955089422995831,-6.3006947329115,4.731107804729171,-0.13063076582765237,-0.09082376049418467,0.0,416.1784344861204,416.0877247873368,416.4397247171168,415.3523512666242
3.840000000000003,0.4962102612747163,-6.857297429320538,22.476854956041713,5.905122420840694,0.04572979837150193,0.0,0.028628641155590467,-6.551026234366661,4.71215788744824,-0.1097562249423634,-0.09328101750531252,0.0,458.99236921967395,458.7904951970176,455.7696402218199,457.4219360603078
3.900000000000003,0.4971847616473337,-7.257134873328506,22.75683920499971,5.9009391169793535,0.04271258220600149,0.0,0.004122393757578677,-6.777502518538606,4.620283971452853,-0.12797725811244476,-0.07684641668877866,0.0,433.2327569524636,434.6061623563375,436.3463721274337,434.80984441929814
3.960000000000003,0.4966095754330572,-7.6717735616781555,23.03393072449834,5.897914699154999,0.042061774117423845,0.0,-0.023182426911000878,-7.044208800350057,4.615198324572458,-0.1055148266120891,-0.05621479348211938,0.0,464.8271286611471,466.43802801739486,463.2312714385227,464.9822711094556
4.020000000000002,0.49449210041560926,-8.1017771795359,23.3087477509101,5.89296027172983,0.04251109101908224,0.0,-0.04740538990250923,-7.289905568513572,4.544725049653173,-0.09380745693770295,-0.035965008619188596,0.0,443.9338198253293,445.59119851644414,445.0266905389866,445.97528647844644
4.080000000000001,0.4906871646593403,-8.548350815242442,23.58333116696385,5.889440553842494,0.05312899278350969,0.0,-0.0804665988226543,-7.596182384579607,4.606593578140938,-0.11096079536013996,0.002008066116879063,0.0,488.2143008553579,491.03993431527715,490.21463937673894,488.9304975969882
